episode,episode_rewards,waiting_times,queue_lengths,explore_counts,exploit_counts,epsilon_values,curriculum_difficulties,vehicle_counts,losses
3626,294.6700000000001,62111.24,163.88,42,108,0.30483883001509127,1.0,217,1456.5923994954428
3627,592.5299999999999,52478.03773584906,152.874213836478,44,115,0.3046814200150947,1.0,357,1480.5626439508403
3628,339.37999999999994,47338.72549019608,161.3202614379085,49,104,0.30452995001509797,1.0,260,1338.8885521234251
3629,348.0200000000001,84109.70860927152,225.5430463576159,48,103,0.3043804600151012,1.0,264,1499.1684484418654
3630,616.0299999999992,309974.6211180124,393.95652173913044,37,124,0.3042210700151047,1.0,629,1447.6848490934194
3631,391.50000000000034,65774.98837209302,159.61046511627907,64,108,0.3040507900151084,1.0,225,1506.0988211077313
3632,208.91000000000003,90730.35915492958,223.30281690140845,46,96,0.3039102100151114,1.0,172,1516.7092184953287
3633,425.4300000000005,85388.23129251701,244.7687074829932,42,105,0.3037646800151146,1.0,272,1385.4770795342063
3634,285.6799999999999,53420.56643356643,181.4265734265734,46,97,0.30362311001511766,1.0,228,1363.5285838734019
3635,286.74,68921.31756756757,188.27702702702703,43,105,0.30347659001512084,1.0,194,1436.4399848628689
3636,406.23000000000013,49260.63975155279,148.45341614906832,47,114,0.3033172000151243,1.0,245,1487.8762659108418
3637,308.9000000000002,49782.84905660377,155.57861635220127,59,100,0.3031597900151277,1.0,235,1492.0073849660046
3638,426.2599999999999,82192.03973509934,185.43046357615893,45,106,0.30301030001513096,1.0,311,1332.4734333872007
3639,349.5799999999999,100594.14024390244,207.4451219512195,48,116,0.3028479400151345,1.0,303,1418.1141381612638
3640,235.29000000000005,72666.3288590604,195.09395973154363,36,113,0.3027004300151377,1.0,197,1365.9697806339136
3641,260.30000000000024,154028.95945945947,285.0405405405405,35,113,0.30255391001514087,1.0,186,1438.291616955319
3642,224.12000000000003,101482.23404255319,242.46099290780143,41,100,0.3024143200151439,1.0,209,1536.3275233059064
3643,278.7600000000001,39574.192052980135,135.03973509933775,45,106,0.30226483001514715,1.0,215,1480.8096071584334
3644,318.31,50712.32026143791,164.40522875816993,47,106,0.30211336001515043,1.0,237,1437.4723549138487
3645,293.83000000000004,144958.3788819876,249.0,41,120,0.3019539700151539,1.0,323,1558.1562139143855
3646,271.38999999999993,145659.16666666666,278.3641975308642,54,108,0.3017935900151574,1.0,200,1484.882906642961
3647,256.02000000000015,74663.32727272727,179.77575757575758,55,110,0.3016302400151609,1.0,278,1537.7178623083867
3648,594.2299999999998,207518.82119205297,273.1324503311258,53,98,0.30148075001516417,1.0,467,1271.5094524661438
3649,235.39000000000019,96787.3602484472,202.30434782608697,48,113,0.3013213600151676,1.0,247,1414.7346422657463
3650,328.5300000000004,239375.17777777778,302.1111111111111,41,94,0.30118771001517053,1.0,335,1395.5167828595197
3651,510.51000000000005,79184.61309523809,186.04761904761904,49,119,0.30102139001517414,1.0,283,1501.6495397658575
3652,734.5400000000003,104499.39864864865,239.27702702702703,44,104,0.3008748700151773,1.0,473,1450.8293403419289
3653,294.07,59721.875776397515,167.32919254658384,45,116,0.3007154800151808,1.0,216,1539.1693170677802
3654,701.5500000000005,164928.675,241.36875,38,122,0.3005570800151842,1.0,394,1480.880227804184
3655,358.24000000000035,86521.58666666667,189.89333333333335,49,101,0.30040858001518744,1.0,278,1368.5914470672608
3656,339.12,47366.92156862745,148.33333333333334,48,105,0.30025711001519073,1.0,215,1377.1242001602072
3657,277.2000000000001,44115.041666666664,148.89583333333334,47,97,0.3001145500151938,1.0,196,1518.595830069648
3658,231.61000000000004,80422.19718309859,208.69718309859155,45,97,0.2999739700151969,1.0,160,1484.6329527304206
3659,363.7799999999997,254388.03797468354,305.86708860759495,45,113,0.2998175500152003,1.0,459,1476.1804881035528
3660,418.8100000000009,222357.03267973856,318.2091503267974,47,106,0.29966608001520356,1.0,309,1513.7518741383271
3661,295.9199999999999,135175.8843537415,250.73469387755102,41,106,0.2995205500152067,1.0,342,1565.031540072694
3662,761.4699999999995,213836.26,320.9,36,114,0.29937205001520995,1.0,428,1425.8386220296225
3663,317.19999999999976,63922.79605263158,169.68421052631578,39,113,0.2992215700152132,1.0,217,1547.1228698429309
3664,273.80999999999995,47231.682119205296,149.65562913907286,45,106,0.29907208001521646,1.0,174,1501.8780727765418
3665,244.50999999999996,47232.973333333335,160.03333333333333,47,103,0.2989235800152197,1.0,158,1214.9971928914388
3666,321.55999999999983,162252.22818791945,253.34228187919464,52,97,0.2987760700152229,1.0,218,1441.7211272988543
3667,406.04999999999995,32194.025806451613,123.54193548387097,50,105,0.2986226200152262,1.0,280,1478.6526295077417
3668,500.78999999999985,95719.07432432432,228.23648648648648,40,108,0.2984761000152294,1.0,334,1631.2768726864376
3669,257.8700000000001,38427.31578947369,130.3216374269006,50,121,0.29830681001523307,1.0,137,1476.2542661700331
3670,278.74,60896.93918918919,177.19594594594594,43,105,0.29816029001523625,1.0,222,1383.3571664964832
3671,482.95000000000005,44974.3309352518,148.76978417266187,38,101,0.29802268001523924,1.0,318,1498.917054320411
3672,246.9699999999999,77076.35570469798,162.06040268456377,46,103,0.29787517001524244,1.0,170,1391.6929934712864
3673,471.8599999999993,287865.0878378378,356.94594594594594,38,110,0.2977286500152456,1.0,423,1470.2437733830632
3674,405.0399999999999,81400.25974025975,193.35064935064935,42,112,0.29757619001524893,1.0,280,1609.2929603774826
3675,228.9999999999998,57357.41558441558,164.5,33,121,0.29742373001525224,1.0,95,1551.164030842967
3676,291.76000000000045,128456.62585034013,225.59183673469389,47,100,0.2972782000152554,1.0,163,1554.5070762374773
3677,857.0999999999999,140551.5849056604,285.4842767295597,43,116,0.2971207900152588,1.0,423,1547.3269655239658
3678,440.32000000000005,52244.91390728477,154.841059602649,45,106,0.29697130001526206,1.0,262,1369.2813265971001
3679,465.0400000000003,233855.31944444444,348.90277777777777,40,104,0.29682874001526516,1.0,429,1414.7479707929824
3680,240.3100000000003,96780.69736842105,184.64473684210526,46,106,0.2966782600152684,1.0,126,1600.8956364079525
3681,549.47,61258.9375,185.76875,51,109,0.29651986001527186,1.0,297,1419.934172821045
3682,595.03,68434.28378378379,177.35135135135135,42,106,0.29637334001527504,1.0,299,1485.2826262293636
3683,252.03000000000017,27032.71337579618,103.02547770700637,47,110,0.2962179100152784,1.0,166,1458.309315383814
3684,279.05,39761.369047619046,126.2202380952381,48,120,0.29605159001528203,1.0,193,1441.861041375569
3685,270.41999999999973,91357.33333333333,232.95833333333334,45,99,0.2959090300152851,1.0,170,1612.3875153859456
3686,249.98999999999995,47082.528169014084,146.66901408450704,36,106,0.2957684500152882,1.0,169,1503.7321186334314
3687,340.87999999999965,60207.92405063291,165.2405063291139,43,115,0.29561203001529157,1.0,227,1341.794760112521
3688,326.6700000000003,121091.68055555556,220.06944444444446,40,104,0.29546947001529467,1.0,258,1384.071236981286
3689,288.8100000000002,38983.46753246753,131.7207792207792,45,109,0.295317010015298,1.0,142,1525.1269688792042
3690,232.51000000000028,110176.35570469798,196.0268456375839,36,113,0.2951695000153012,1.0,140,1543.4807372637242
3691,234.24999999999994,58003.75625,148.89375,58,102,0.2950111000153046,1.0,210,1461.6211959838868
3692,268.84999999999985,51820.27810650888,160.5621301775148,52,117,0.29484379001530825,1.0,173,1607.6198392337596
3693,387.5799999999999,80626.02054794521,225.13013698630138,38,108,0.2946992500153114,1.0,327,1574.37169563607
3694,280.4299999999998,94508.90909090909,184.6818181818182,58,118,0.29452501001531517,1.0,142,1471.182024825703
3695,309.0899999999998,134511.3352601156,210.3757225433526,57,116,0.2943537400153189,1.0,156,1426.6549597723636
3696,293.59999999999997,198685.875,254.5,49,127,0.29417950001532267,1.0,256,1501.7292592742226
3697,632.49,44208.781065088755,146.20710059171597,47,122,0.2940121900153263,1.0,345,1465.8443950224205
3698,292.3999999999999,44568.218181818185,127.76363636363637,47,118,0.29384884001532985,1.0,139,1525.967808486476
3699,427.97999999999996,73099.9375,189.56944444444446,31,113,0.29370628001533294,1.0,308,1422.8755558861626
3700,487.01000000000005,30109.658385093167,110.99378881987577,58,103,0.2935468900153364,1.0,284,1518.2610043827792
3701,239.25999999999974,63825.3355704698,155.751677852349,46,103,0.2933993800153396,1.0,110,1417.5259941152278
3702,567.2200000000003,95475.75,216.125,42,110,0.2932489000153429,1.0,333,1379.9656381607056
3703,213.65,39647.231292517004,136.1768707482993,47,100,0.29310337001534603,1.0,125,1575.936191480987
3704,230.8200000000001,37524.21604938272,120.0,56,106,0.2929429900153495,1.0,76,1530.6515300892017
3705,232.31999999999957,69677.62091503268,182.37908496732027,42,111,0.2927915200153528,1.0,187,1453.5701976102941
3706,280.05000000000007,120280.16025641025,208.60897435897436,46,110,0.29263708001535615,1.0,281,1551.2143498934233
3707,464.32,43484.52298850575,146.41954022988506,61,113,0.2924648200153599,1.0,269,1388.532363672366
3708,285.51000000000005,30408.777070063694,129.38216560509554,68,89,0.29230939001536327,1.0,181,1594.3331429548325
3709,353.30000000000035,86789.64556962025,204.56962025316454,48,110,0.29215297001536666,1.0,227,1429.3984655549255
3710,251.09999999999997,56787.95569620253,162.99367088607596,47,111,0.29199655001537006,1.0,224,1498.435913810247
3711,311.97999999999973,97579.35625,198.64375,39,121,0.2918381500153735,1.0,252,1420.6293369293212
3712,261.0699999999999,44079.93037974684,138.09493670886076,49,109,0.2916817300153769,1.0,144,1413.9900235767607
3713,344.7600000000001,47934.539877300616,151.05521472392638,52,111,0.2915203600153804,1.0,259,1553.0977549172617
3714,574.3699999999999,103140.22727272728,216.6038961038961,48,106,0.2913679000153837,1.0,388,1466.7247206204897
3715,345.44,308974.87116564414,368.42944785276075,51,112,0.2912065300153872,1.0,542,1341.3464338384522
3716,293.29,73891.19135802469,183.25925925925927,47,115,0.2910461500153907,1.0,270,1404.2905547530563
3717,260.48000000000025,86780.04142011834,192.46153846153845,50,119,0.2908788400153943,1.0,126,1361.435098343347
3718,342.10000000000036,69740.38636363637,181.51136363636363,56,120,0.2907046000153981,1.0,226,1422.0652924667704
3719,537.0400000000003,89512.50574712643,215.91954022988506,46,128,0.29053234001540185,1.0,366,1530.7709578590832
3720,531.75,77600.34210526316,182.93421052631578,54,98,0.2903818600154051,1.0,295,1517.1680627120168
3721,293.47999999999996,53236.08609271523,147.91390728476821,40,111,0.29023237001540836,1.0,246,1482.5792966931072
3722,658.7600000000001,43018.21428571428,128.01785714285714,45,123,0.29006605001541197,1.0,366,1375.447768302191
3723,240.2299999999998,57906.68831168831,178.88311688311688,44,110,0.2899135900154153,1.0,112,1469.803074675721
3724,285.1700000000002,66311.81976744186,184.6918604651163,54,118,0.289743310015419,1.0,149,1462.5929437459902
3725,427.24999999999983,29681.31818181818,118.68181818181819,52,124,0.28956907001542276,1.0,246,1541.507807038047
3726,367.59000000000015,47726.55,147.03333333333333,49,131,0.2893908700154266,1.0,187,1404.8779023064508
3727,523.73,81740.69426751592,220.9044585987261,46,111,0.28923544001543,1.0,365,1458.9991704369806
3728,321.33000000000027,40483.08536585366,109.67682926829268,46,118,0.2890730800154335,1.0,163,1398.5442406258933
3729,357.6099999999995,92931.04375,180.45625,36,124,0.28891468001543696,1.0,210,1422.496274137497
3730,524.1399999999999,68293.37804878049,178.71951219512195,41,123,0.2887523200154405,1.0,327,1335.4879690495934
3731,280.67000000000013,82434.57432432432,171.98648648648648,39,109,0.28860580001544367,1.0,181,1477.2699506604993
3732,393.43,93210.22077922078,209.8961038961039,34,120,0.288453340015447,1.0,218,1485.2059740834422
3733,303.8800000000002,98353.60759493671,185.71518987341773,49,109,0.2882969200154504,1.0,166,1410.6513902688328
3734,365.3899999999998,91787.5786163522,188.49056603773585,53,106,0.2881395100154538,1.0,271,1524.1349931632947
3735,245.86000000000016,79444.51552795031,204.66459627329192,52,109,0.28798012001545725,1.0,120,1360.9019199631969
3736,963.6600000000002,80253.26506024097,174.27710843373495,45,121,0.2878157800154608,1.0,395,1435.3439594866281
3737,680.6500000000001,155893.08496732026,263.4640522875817,42,111,0.2876643100154641,1.0,410,1499.1185927048227
3738,263.42999999999995,36585.242424242424,132.25454545454545,43,122,0.28750096001546765,1.0,121,1415.2030391808712
3739,235.85000000000002,43101.62048192771,140.84337349397592,51,115,0.2873366200154712,1.0,78,1508.284367940512
3740,238.56000000000017,39231.854651162794,110.8546511627907,64,108,0.2871663400154749,1.0,59,1504.8362953496535
3741,557.64,63171.67333333333,171.76666666666668,40,110,0.28701784001547814,1.0,329,1446.9001902770997
3742,678.1400000000001,84472.94193548388,223.76129032258063,44,111,0.2868643900154815,1.0,431,1476.8909054663873
3743,267.07,93893.38410596027,224.10596026490066,36,115,0.2867149000154847,1.0,206,1449.23162275908
3744,857.35,122281.90797546013,247.96319018404907,40,123,0.2865535300154882,1.0,461,1476.5684366986795
3745,349.4000000000001,63769.604026845635,148.28859060402684,35,114,0.2864060200154914,1.0,204,1465.8472584462006
3746,325.5300000000001,131797.04487179487,265.60897435897436,41,115,0.2862515800154948,1.0,284,1416.1253515879314
3747,330.76999999999975,56216.06329113924,147.63924050632912,44,114,0.2860951600154982,1.0,320,1379.0815991751756
3748,246.37000000000015,83592.51265822785,173.0379746835443,40,118,0.28593874001550157,1.0,178,1454.0771532179433
3749,471.4199999999999,39667.751633986925,138.2156862745098,44,109,0.28578727001550486,1.0,279,1473.8964815825418
3750,238.9799999999998,213740.19078947368,317.4605263157895,47,105,0.2856367900155081,1.0,200,1478.2479709826018
3751,335.8700000000002,60073.93548387097,168.55483870967743,41,114,0.28548334001551146,1.0,198,1546.4359469506048
3752,320.5299999999998,74736.99375,168.16875,51,109,0.2853249400155149,1.0,185,1518.5963244438171
3753,340.24000000000007,48920.42441860465,158.09302325581396,57,115,0.2851546600155186,1.0,228,1456.9290861972543
3754,441.2300000000001,101756.38364779874,238.25786163522014,41,118,0.284997250015522,1.0,279,1451.011784679485
3755,284.19000000000017,31794.01785714286,119.36904761904762,44,124,0.2848309300155256,1.0,127,1564.9486883935474
3756,299.9800000000001,42377.398773006134,126.2638036809816,42,121,0.2846695600155291,1.0,184,1502.9819332193013
3757,300.4399999999997,72888.8280254777,183.15923566878982,51,106,0.2845141300155325,1.0,169,1450.5603877753967
3758,189.43999999999994,67973.57432432432,199.71621621621622,44,104,0.2843676100155357,1.0,116,1437.8121985358162
3759,409.41999999999996,61483.218934911245,185.46745562130178,51,118,0.2842003000155393,1.0,284,1395.0473657416169
3760,309.46999999999986,56867.70138888889,156.56944444444446,36,108,0.2840577400155424,1.0,285,1471.4286173184712
3761,269.8300000000002,66366.93589743589,180.01282051282053,46,110,0.28390330001554576,1.0,186,1486.8444225604717
3762,318.96,33957.07453416149,120.3167701863354,49,112,0.2837439100155492,1.0,202,1316.878581408388
3763,558.9399999999999,83938.61333333333,207.0,30,120,0.28359541001555244,1.0,334,1428.03256245931
3764,433.19999999999976,34089.59146341463,120.59146341463415,41,123,0.28343305001555597,1.0,325,1412.483488292229
3765,234.29999999999973,48864.350993377484,162.0728476821192,40,111,0.2832835600155592,1.0,115,1485.691490830175
3766,421.68000000000006,41635.64331210191,141.57324840764332,45,112,0.2831281300155626,1.0,241,1436.4391519825929
3767,192.5499999999999,107541.58620689655,228.44827586206895,38,107,0.2829845800155657,1.0,147,1454.7102259142646
3768,262.83000000000015,41051.56896551724,145.83908045977012,49,125,0.28281232001556944,1.0,138,1418.3623866377206
3769,385.4099999999998,62097.15934065934,153.47252747252747,51,131,0.28263214001557335,1.0,211,1556.9010341770047
3770,287.85999999999973,33561.49222797927,102.69430051813471,65,128,0.2824410700155775,1.0,105,1311.5345135624545
3771,294.15999999999997,73600.7245508982,192.2694610778443,44,123,0.2822757400155811,1.0,267,1456.3546601255496
3772,258.43000000000046,148259.1948051948,248.3116883116883,32,122,0.2821232800155844,1.0,271,1496.547929243608
3773,255.49000000000012,31089.17791411043,118.90184049079754,55,108,0.2819619100155879,1.0,105,1500.6048744061243
3774,317.46,50342.93959731544,157.71140939597316,43,106,0.2818144000155911,1.0,211,1292.7759449593973
3775,424.5899999999998,101551.47647058824,245.6235294117647,42,128,0.28164610001559476,1.0,330,1436.74888902552
3776,410.3800000000001,30303.165605095543,108.46496815286625,56,101,0.28149067001559813,1.0,244,1407.441388755847
3777,208.19999999999976,128410.30322580645,222.05161290322582,36,119,0.28133722001560146,1.0,206,1527.9078706802861
3778,423.27000000000004,134674.5031446541,240.0188679245283,47,112,0.2811798100156049,1.0,333,1364.0256270402633
3779,461.3799999999998,88002.3550295858,194.36686390532543,52,117,0.2810125000156085,1.0,275,1472.646241543561
3780,852.8000000000001,170609.37974683545,293.86708860759495,43,115,0.2808560800156119,1.0,510,1405.7815484155583
3781,228.05000000000018,73139.90322580645,163.1225806451613,40,115,0.28070263001561524,1.0,251,1398.2831203583748
3782,223.05000000000024,88269.07547169812,199.0,46,113,0.28054522001561866,1.0,72,1392.7098999503273
3783,1187.3,92217.06707317074,187.7560975609756,42,122,0.2803828600156222,1.0,535,1493.3339627893959
3784,288.65999999999997,54198.41279069767,146.16860465116278,54,118,0.2802125800156259,1.0,130,1370.8770453430886
3785,506.74000000000024,66965.72159090909,173.79545454545453,52,124,0.28003834001562966,1.0,284,1429.0320992469788
3786,373.50999999999993,54684.6855345912,183.98742138364778,52,107,0.2798809300156331,1.0,241,1371.5675263794712
3787,699.8899999999999,52376.36305732484,160.64331210191082,44,113,0.27972550001563645,1.0,440,1442.6426138908241
3788,510.57999999999976,153911.03048780488,288.359756097561,41,123,0.27956314001564,1.0,402,1457.8815840279183
3789,552.52,67891.20359281437,164.7245508982036,50,117,0.27939781001564357,1.0,283,1433.8320908232363
3790,302.73000000000013,29424.149068322982,112.13664596273291,46,115,0.279238420015647,1.0,186,1460.8586193582287
3791,272.5300000000003,54405.543352601155,169.53179190751445,48,125,0.27906715001565074,1.0,113,1424.0647924346042
3792,480.6100000000001,139071.29452054793,257.5821917808219,50,96,0.2789226100156539,1.0,419,1396.887106176925
3793,937.0599999999998,81268.93023255814,194.79651162790697,42,130,0.2787523300156576,1.0,528,1375.0773464247238
3794,485.60999999999996,169332.8260869565,276.7391304347826,38,123,0.27859294001566104,1.0,279,1401.4450339560183
3795,253.16999999999973,55426.68263473054,164.1676646706587,51,116,0.27842761001566463,1.0,79,1448.1642165498106
3796,300.07999999999987,37189.45238095238,123.67857142857143,52,116,0.27826129001566824,1.0,196,1363.7250618707567
3797,223.5,75696.26797385621,189.5751633986928,43,110,0.2781098200156715,1.0,95,1363.3884039610818
3798,303.3799999999999,46786.41714285714,140.6457142857143,48,127,0.2779365700156753,1.0,148,1358.8079719979423
3799,249.67000000000007,46132.56953642384,142.67549668874173,50,101,0.27778708001567853,1.0,213,1377.2053795618726
3800,374.46999999999997,60858.6375,130.0375,48,112,0.277628680015682,1.0,268,1377.8257296085358
3801,283.1800000000001,57513.27218934911,160.98224852071007,48,121,0.2774613700156856,1.0,155,1366.2103141017215
3802,375.95000000000005,49526.31847133758,140.31210191082803,45,112,0.277305940015689,1.0,241,1423.7837879156612
3803,224.8000000000002,83106.07534246576,196.21917808219177,37,109,0.2771614000156921,1.0,126,1545.8991425396646
3804,274.10999999999973,80419.68322981366,203.1055900621118,35,126,0.2770020100156956,1.0,256,1470.5614926355966
3805,305.93999999999977,57416.711656441716,152.14723926380367,35,128,0.2768406400156991,1.0,200,1439.7815605116768
3806,246.7299999999999,52712.70253164557,159.95569620253164,52,106,0.2766842200157025,1.0,111,1366.2578258272968
3807,244.27000000000004,72326.03105590062,186.3416149068323,48,113,0.27652483001570594,1.0,164,1395.5076707164694
3808,250.2500000000001,93250.51034482759,214.84137931034482,37,108,0.27638128001570905,1.0,218,1522.2126099685142
3809,368.9,33334.045454545456,111.37662337662337,33,121,0.27622882001571236,1.0,225,1427.5265500948026
3810,448.20000000000005,222491.84302325582,298.7325581395349,50,122,0.27605854001571606,1.0,385,1457.8064726896064
3811,247.78999999999988,246540.59493670886,321.0126582278481,43,115,0.27590212001571945,1.0,334,1570.1679955011682
3812,379.20000000000016,162178.4025974026,264.93506493506493,30,124,0.27574966001572276,1.0,386,1436.564649804846
3813,550.39,60369.73780487805,150.51829268292684,49,115,0.2755873000157263,1.0,269,1491.266849773686
3814,336.7600000000001,41503.27380952381,134.89285714285714,41,127,0.2754209800157299,1.0,186,1337.761488710131
3815,423.03,75767.12658227848,205.05696202531647,43,115,0.2752645600157333,1.0,289,1455.1811659124833
3816,310.31000000000006,23574.2,100.53333333333333,46,119,0.27510121001573684,1.0,173,1390.5491494843454
3817,252.61000000000016,75414.88590604028,208.16107382550337,35,114,0.27495370001574004,1.0,182,1564.9190969787187
3818,324.14,44616.75581395349,133.61627906976744,57,115,0.27478342001574374,1.0,180,1408.5650965224866
3819,262.4099999999999,51192.15337423313,149.20245398773005,47,116,0.27462205001574724,1.0,219,1483.34564489821
3820,304.67000000000024,42398.53846153846,125.03550295857988,48,121,0.2744547400157509,1.0,125,1441.333867451143
3821,869.7,65266.32894736842,162.03947368421052,36,116,0.27430426001575414,1.0,436,1398.2263639349687
3822,239.11000000000035,60927.03846153846,167.75641025641025,37,119,0.2741498200157575,1.0,185,1507.1733368115547
3823,98.71999999999986,131519.79746835443,234.72151898734177,33,125,0.2739934000157609,1.0,340,1454.6502097890348
3824,423.15,61846.46857142857,179.88571428571427,47,128,0.27382015001576465,1.0,287,1490.2951001848494
3825,291.82999999999987,36569.80459770115,106.86206896551724,57,117,0.2736478900157684,1.0,142,1431.4736482905246
3826,261.28999999999985,98934.16,203.27333333333334,46,104,0.2734993900157716,1.0,269,1429.5064614105224
3827,286.19,326477.04191616765,359.35928143712573,32,135,0.2733340600157752,1.0,393,1405.146944811244
3828,302.63000000000005,72322.7950310559,174.59627329192546,53,108,0.27317467001577866,1.0,240,1334.55792373752
3829,232.91000000000022,55894.167701863356,163.2360248447205,51,110,0.2730152800157821,1.0,123,1438.0537256276386
3830,285.47999999999996,33267.50602409639,121.36746987951807,47,119,0.2728509400157857,1.0,147,1464.2495733973492
3831,297.82000000000005,21741.347305389223,93.80239520958084,54,113,0.2726856100157893,1.0,155,1578.2110699864918
3832,204.3299999999998,123655.53020134228,239.75838926174498,46,103,0.2725381000157925,1.0,181,1274.1280660949296
3833,1077.0899999999997,184022.63513513515,302.5,34,114,0.27239158001579566,1.0,529,1328.451084136963
3834,599.2499999999999,61030.68674698795,180.76506024096386,47,119,0.27222724001579923,1.0,364,1510.858642761966
3835,220.4100000000002,81454.53246753247,188.28571428571428,45,109,0.27207478001580254,1.0,93,1510.095109023057
3836,636.2399999999999,105756.36734693877,221.87074829931973,29,118,0.2719292500158057,1.0,429,1349.5591915416069
3837,296.52,47704.63398692811,139.26797385620915,37,116,0.271777780015809,1.0,167,1346.349198285271
3838,229.06999999999982,29146.987654320987,111.67283950617283,48,114,0.27161740001581247,1.0,76,1383.033296679273
3839,745.1499999999997,72072.18934911242,179.76331360946745,56,113,0.2714500900158161,1.0,368,1413.3108634271566
3840,260.23000000000013,53382.875,146.61904761904762,51,117,0.2712837700158197,1.0,128,1247.815625236148
3841,213.71999999999983,144682.58333333334,289.2083333333333,29,115,0.2711412100158228,1.0,204,1493.4187445110745
3842,613.4400000000003,80779.20625,186.79375,51,109,0.27098281001582625,1.0,341,1483.613094139099
3843,336.53999999999974,59534.61538461538,143.07051282051282,36,120,0.2708283700158296,1.0,212,1419.2086424216245
3844,478.6899999999998,136139.83974358975,231.05128205128204,47,109,0.27067393001583295,1.0,287,1444.9694682390261
3845,251.63999999999967,130077.52348993288,234.83221476510067,31,118,0.27052642001583616,1.0,153,1403.266642525692
3846,234.72999999999982,58189.62987012987,155.42207792207793,39,115,0.27037396001583947,1.0,309,1406.312722540521
3847,421.2699999999997,99799.56291390728,253.50993377483445,35,116,0.2702244700158427,1.0,313,1342.5577521924151
3848,367.7499999999999,204863.73291925466,305.2298136645963,34,127,0.27006508001584617,1.0,399,1482.2668429072598
3849,299.60999999999984,42504.78395061728,142.55555555555554,45,117,0.26990470001584965,1.0,176,1407.0351032680935
3850,117.5300000000002,102748.56962025317,227.25316455696202,39,119,0.26974828001585305,1.0,258,1380.5796448912802
3851,662.8599999999996,176176.65562913907,241.76158940397352,39,112,0.2695987900158563,1.0,466,1417.2548971618248
3852,743.5999999999995,140254.56976744186,233.4593023255814,37,135,0.26942851001586,1.0,381,1398.478443057038
3853,212.91999999999985,53745.58389261745,149.63758389261744,41,108,0.2692810000158632,1.0,103,1409.5784665306142
3854,259.5800000000001,56132.21428571428,169.45238095238096,62,106,0.2691146800158668,1.0,91,1398.6080431256976
3855,570.2899999999998,276970.0181818182,321.58787878787876,43,122,0.26895133001587035,1.0,490,1450.5111824729227
3856,236.05000000000007,55688.993902439026,155.9329268292683,46,118,0.2687889700158739,1.0,103,1440.3718476644376
3857,265.95000000000005,88937.10625,221.8625,42,118,0.2686305700158773,1.0,183,1395.4401865005493
3858,298.31000000000006,142555.0064935065,272.7922077922078,48,106,0.2684781100158806,1.0,191,1464.6560172291545
3859,821.6,174905.78205128206,334.18589743589746,44,112,0.268323670015884,1.0,523,1397.0743409670317
3860,413.37999999999994,99901.01369863014,238.46575342465752,32,114,0.2681791300158871,1.0,238,1347.8080072272314
3861,1038.25,92500.35031847133,176.61783439490446,34,123,0.2680237000158905,1.0,453,1398.0511752086081
3862,277.39,69995.40277777778,183.54166666666666,42,102,0.2678811400158936,1.0,183,1360.977127512296
3863,972.9500000000004,182055.22641509434,269.15723270440253,39,120,0.267723730015897,1.0,386,1468.056974255064
3864,1536.6200000000003,212246.91333333333,310.34,35,115,0.2675752300159002,1.0,529,1513.3276121520996
3865,1669.77,220339.06172839506,346.9938271604938,33,129,0.2674148500159037,1.0,711,1377.5416694452733
3866,235.86000000000004,85573.2564102564,212.77564102564102,40,116,0.26726041001590706,1.0,154,1318.9378884144319
3867,357.05000000000007,106578.6125,222.98125,46,114,0.2671020100159105,1.0,251,1477.6352307319642
3868,220.39999999999998,142008.7142857143,281.9795918367347,29,118,0.26695648001591366,1.0,218,1436.6202867209506
3869,206.42999999999958,264948.6194029851,356.7164179104478,29,105,0.26682382001591654,1.0,305,1337.325270353858
3870,392.84999999999957,148517.90445859873,267.6687898089172,47,110,0.2666683900159199,1.0,311,1439.3875243557486
3871,129.1100000000003,83516.49685534592,177.0062893081761,46,113,0.2665109800159233,1.0,228,1391.2004628211448
3872,587.6999999999998,96095.62318840579,227.83333333333334,30,108,0.2663743600159263,1.0,358,1485.5527434418168
3873,2386.2999999999997,294478.12666666665,312.98,29,121,0.2662258600159295,1.0,703,1475.265619761149
3874,1448.2000000000003,170160.21794871794,248.2948717948718,32,124,0.26607142001593287,1.0,504,1423.743341592642
3875,264.7000000000001,53872.36875,134.0125,45,115,0.2659130200159363,1.0,145,1510.4495212554932
3876,348.3500000000002,89414.6506849315,235.82876712328766,40,106,0.26576848001593945,1.0,339,1531.9035573462918
3877,233.0000000000001,124253.01265822785,232.34810126582278,36,122,0.26561206001594284,1.0,141,1336.7189483159705
3878,215.43999999999988,75819.30666666667,181.11333333333334,38,112,0.26546356001594607,1.0,64,1528.8413360850016
3879,821.46,63039.416149068325,139.01242236024845,50,111,0.2653041700159495,1.0,358,1489.5307557242256
3880,294.75999999999976,128504.10625,258.46875,42,118,0.26514577001595296,1.0,246,1510.1855902671814
3881,347.48999999999967,131362.6225165563,248.19867549668874,36,115,0.2649962800159562,1.0,294,1574.8046685023023
3882,256.7299999999999,52224.72972972973,172.0472972972973,43,105,0.2648497600159594,1.0,159,1448.3812135747962
3883,207.82999999999973,155560.55102040817,281.80272108843536,39,108,0.26470423001596255,1.0,271,1455.4419683339645
3884,241.4900000000001,64998.08928571428,168.0297619047619,48,120,0.26453791001596616,1.0,147,1393.4366750263032
